지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최고 기온(°C),10분 최다강수량(mm),1시간 최다강수(mm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 풍속(m/s),최대 풍속 풍향(16방위),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심적설(cm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2018-07-02,22.6,20.6,25.3,8.0,25.0,21.58,59.5,6.0,160.0,2.9,160.0,0.7,592.0,50.0,21.8,84.0,95.4,26.1,997.5,1009.1,1006.2,1007.3,14.7,0.1,0.88,4.73,,,,9.6,7.5,23.5,19.7,22.7,22.8,22.8,22.9,23.6,23.0,22.2,18.5,14.0,1.2,1.7,39.5,-{박무}-0050. {박무}0230-{박무}{강도0}0300-0345. -{비}-{비}{강도1}0300-0420. {비}0455-{비}{강도0}0600-{비}{강도1}0900-{소나기}1007-{비}1035-{비}{강도0}1200-{비}{강도0}1500-1520. {박무}0805-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도0}1500-1740. {비}1710-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}2105-{박무}{강도0}2400-,
108,서울,2018-07-03,27.4,22.5,32.6,0.1,0.1,1.58,0.1,6.9,50.0,2.6,50.0,0.8,724.0,70.0,22.0,47.0,74.4,26.4,990.1,1006.5,995.4,999.7,14.7,10.1,3.11,22.88,,,,6.0,3.9,29.1,20.9,27.0,25.7,24.4,23.6,23.4,22.8,22.4,19.6,14.5,4.6,6.6,0.1,-{비}-0020. -{박무}-0150. {비}0240-{비}{강도0}0300-0330. {소나기}1755-{소나기}{강도0}1800-1820. {무지개}1755-1825.,
108,서울,2018-07-04,27.3,24.0,31.8,,,,,7.3,320.0,3.9,290.0,1.7,1475.0,290.0,21.0,51.0,69.6,24.9,988.1,1001.6,995.2,997.6,14.7,8.4,2.75,22.43,,,,7.1,2.5,30.0,21.2,28.1,27.3,26.0,25.0,24.4,22.7,22.1,18.9,14.8,4.4,6.3,0.5,,
108,서울,2018-07-05,25.3,23.4,29.0,0.5,0.5,2.67,0.5,6.8,110.0,3.0,320.0,1.2,1008.0,90.0,19.9,58.0,72.8,23.4,993.3,1006.3,1001.2,1003.0,14.7,1.7,1.73,10.88,,,,8.6,7.1,27.0,21.5,26.7,26.6,26.0,25.5,25.0,22.9,21.9,18.3,14.9,2.6,3.8,0.0,{박무}0125-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0940. {안개비}0545-{비}0555-{비}{강도0}0600-0715. {비}0755-0820. {소나기}1635-1720.,
108,서울,2018-07-06,23.9,21.5,27.1,,,,,8.3,320.0,3.4,50.0,1.8,1533.0,90.0,15.0,49.0,57.8,17.1,998.2,1010.2,1006.1,1008.0,14.7,2.6,2.51,15.83,,,,8.5,7.3,27.0,20.0,25.6,25.6,25.3,25.1,24.9,23.1,21.8,17.9,14.8,3.8,5.5,,,
108,서울,2018-07-07,23.7,19.5,29.2,,,,,7.1,90.0,2.3,50.0,1.6,1346.0,90.0,12.9,42.0,51.4,14.9,1000.3,1011.5,1008.4,1010.1,14.7,,3.41,27.32,,,,3.6,1.5,30.9,17.8,26.8,26.3,25.4,24.8,24.5,23.1,21.7,17.6,14.7,5.3,7.6,,,
108,서울,2018-07-08,23.3,17.7,28.1,,,,,6.8,290.0,2.8,140.0,1.5,1259.0,90.0,12.5,36.0,51.5,14.6,1002.4,1013.5,1010.7,1012.2,14.6,9.5,3.33,23.98,,,,7.0,0.5,29.8,15.8,26.6,26.3,25.6,25.1,24.6,23.1,21.8,17.6,14.6,4.4,6.4,0.2,{햇무리}1150-1235.,
108,서울,2018-07-09,20.8,20.1,24.2,3.5,9.5,17.58,14.0,6.0,20.0,1.8,90.0,1.1,932.0,90.0,17.4,61.0,82.3,20.0,1004.9,1016.3,1012.9,1014.9,14.6,0.0,0.52,4.0,,,,9.9,5.9,22.4,18.7,23.4,24.5,25.0,25.0,24.7,23.1,21.8,17.6,14.7,0.8,1.2,29.3,{비}0625-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도1}2400- {박무}1245-1340. {박무}2310-{박무}{강도2}2400-,
108,서울,2018-07-10,23.7,20.4,26.5,4.0,9.5,8.67,16.5,4.3,20.0,1.6,50.0,0.7,608.0,110.0,21.4,74.0,87.8,25.6,1004.4,1015.2,1013.3,1014.2,14.6,0.0,1.06,5.92,,,,9.8,6.5,23.9,19.8,23.7,23.6,23.6,23.7,24.0,23.1,21.8,17.5,14.6,1.2,1.7,3.5,-{박무}-0240. -{비}-{비}{강도0}0300-0330. {비}1745-{비}{강도0}1800-2050. {박무}1910-{박무}{강도0}2100-{박무}{강도1}2400- {비}2155-{비}{강도0}2400-,
108,서울,2018-07-11,26.8,24.4,29.5,0.5,1.0,10.58,3.0,8.4,290.0,3.9,250.0,1.3,1155.0,50.0,23.4,66.0,82.9,28.9,1004.9,1015.4,1013.9,1014.6,14.6,0.1,1.29,8.74,,,,9.6,7.3,26.9,23.1,26.0,25.3,24.5,24.1,24.0,22.9,21.7,17.5,14.6,2.1,3.0,1.0,-{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1020. -{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도0}0900-1055. {비}1520-1535.,
108,서울,2018-07-12,26.6,25.1,28.2,0.5,0.5,6.08,1.0,6.8,270.0,3.6,290.0,1.5,1285.0,290.0,23.2,73.0,82.4,28.5,1003.4,1014.5,1011.8,1013.2,14.6,1.1,1.11,9.92,,,,7.5,6.4,27.0,21.9,26.6,26.2,25.3,24.7,24.4,22.9,21.7,17.5,14.6,2.1,3.0,0.5,{비}0255-{비}{강도0}0300-0550. {박무}0440-{박무}{강도0}0600-{박무}{강도0}0900-1040. {비}0810-{비}{강도0}0900-1030. {비}1120-{비}{강도0}1200-1210.,
108,서울,2018-07-13,27.3,24.7,30.9,,,,,6.2,320.0,3.4,320.0,1.8,1575.0,290.0,22.2,58.0,74.8,26.8,1002.4,1013.4,1010.2,1012.0,14.6,7.0,1.91,15.6,,,,6.4,6.4,28.9,21.9,27.3,26.5,25.6,25.0,24.7,23.0,21.7,17.5,14.6,3.3,4.7,0.0,,
108,서울,2018-07-14,27.9,24.6,31.9,0.0,0.0,0.33,0.0,7.6,200.0,4.2,200.0,1.9,1646.0,290.0,21.5,51.0,69.6,25.7,1001.4,1012.4,1009.7,1011.1,14.5,11.3,2.67,21.51,,,,5.0,5.0,30.6,22.1,28.6,27.7,26.4,25.7,25.0,23.1,21.7,17.5,14.6,4.4,6.2,,{안개비}0430-0450.,
108,서울,2018-07-15,28.3,24.5,33.2,,,,,6.5,290.0,3.7,290.0,1.6,1346.0,290.0,21.8,46.0,69.6,26.2,1002.3,1013.1,1010.3,1011.9,14.5,11.0,3.28,22.91,,,,2.6,2.6,32.6,21.1,29.5,28.6,27.2,26.3,25.5,23.3,21.8,17.6,14.7,4.9,7.0,,,
108,서울,2018-07-16,28.7,24.0,34.0,,,,,6.8,290.0,3.6,320.0,1.7,1486.0,290.0,20.7,40.0,64.3,24.4,1002.4,1013.0,1010.8,1012.0,14.5,12.9,3.23,26.67,,,,0.4,0.3,33.4,20.9,30.3,29.4,28.0,27.0,25.9,23.3,21.8,17.5,14.6,6.0,8.5,,,
108,서울,2018-07-17,28.1,23.9,32.1,,,,,7.6,270.0,4.1,270.0,1.7,1503.0,290.0,20.9,45.0,66.5,24.7,1002.2,1012.7,1010.6,1011.8,14.5,13.0,3.01,25.57,,,,1.3,1.3,34.3,20.7,30.2,29.5,28.3,27.4,26.6,23.7,21.9,17.6,14.7,5.2,7.4,,{박무}0620-0745. {연무}0740-0835. {연무}1125-{연무}{강도0}1200-1235. {박무}2235-{박무}{강도0}2400-,
108,서울,2018-07-18,28.2,23.7,33.2,,,,,7.9,290.0,4.1,320.0,1.6,1352.0,290.0,20.4,41.0,64.8,24.1,1001.9,1012.8,1010.0,1011.5,14.5,13.0,2.96,25.14,,,,0.8,0.6,34.2,20.0,30.0,29.6,28.4,27.6,26.7,23.9,22.0,17.6,14.7,5.6,8.0,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0810. {연무}0805-{연무}{강도0}0900-1005. {연무}1225-1420. {박무}2245-{박무}{강도0}2400-,
108,서울,2018-07-19,28.7,23.2,34.1,,,,,6.9,340.0,3.2,290.0,1.6,1416.0,290.0,20.5,40.0,64.1,24.3,1001.1,1012.6,1008.8,1010.7,14.4,12.9,3.36,27.8,,,,0.1,0.1,35.6,19.3,30.8,30.0,28.7,27.9,26.9,24.0,22.1,17.6,14.8,6.0,8.6,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0730. {연무}0725-0850.,
108,서울,2018-07-20,29.5,24.6,34.7,,,,,6.3,270.0,3.3,320.0,1.5,1284.0,290.0,21.1,41.0,62.6,25.0,999.4,1010.3,1007.3,1009.0,14.4,12.9,3.21,25.73,,,,0.4,0.4,35.7,20.5,31.0,30.3,29.1,28.2,27.2,24.2,22.3,17.7,14.8,5.6,8.1,,{연무}0815-{연무}{강도0}0900-{연무}{강도0}1200-1440.,
108,서울,2018-07-21,30.6,24.9,36.9,,,,,6.9,230.0,3.6,270.0,1.5,1260.0,290.0,19.3,29.0,53.6,22.5,999.0,1009.9,1007.1,1008.5,14.4,12.9,3.21,26.62,,,,0.3,0.0,36.1,20.4,31.5,30.6,29.3,28.4,27.4,24.4,22.4,17.8,14.8,6.4,9.2,,{연무}0810-{연무}{강도0}0900-1055.,
108,서울,2018-07-22,31.8,25.3,38.0,,,,,6.2,290.0,3.7,290.0,1.4,1246.0,270.0,19.3,30.0,49.6,22.4,998.6,1009.5,1006.6,1008.1,14.4,12.2,3.24,25.51,,,,3.5,0.8,37.3,20.2,32.0,31.0,29.5,28.7,27.6,24.6,22.6,17.8,14.9,6.4,9.1,,,
108,서울,2018-07-23,31.7,29.2,35.7,,,,,7.1,270.0,4.0,320.0,1.8,1594.0,290.0,21.0,41.0,53.8,25.0,999.0,1010.0,1006.9,1008.5,14.4,8.0,2.94,18.94,,,,7.9,3.6,37.1,26.5,32.3,31.3,29.9,29.1,28.1,24.9,22.8,17.9,14.9,4.7,6.7,,,
108,서울,2018-07-24,31.4,27.2,36.8,,,,,6.5,270.0,4.0,290.0,1.6,1368.0,290.0,22.3,40.0,59.5,27.0,997.4,1008.4,1005.1,1006.9,14.3,10.2,2.86,18.42,,,,4.4,3.6,35.8,22.9,31.9,31.1,29.8,29.0,28.1,25.0,22.8,17.9,14.9,4.5,6.4,,,
108,서울,2018-07-25,30.1,27.7,34.1,,,,,7.4,180.0,3.8,180.0,2.4,2070.0,230.0,22.9,50.0,66.3,28.0,997.5,1008.0,1005.4,1007.0,14.3,5.2,2.23,14.36,,,,6.3,6.1,36.1,25.0,31.3,30.7,29.6,29.0,28.3,25.3,23.1,18.1,15.0,3.5,4.9,,,
108,서울,2018-07-26,30.1,27.3,33.7,,,,,6.0,270.0,3.4,270.0,1.5,1256.0,290.0,23.6,51.0,68.8,29.1,997.5,1008.5,1005.1,1007.0,14.3,4.4,1.94,12.21,,,,5.8,5.8,32.7,24.7,30.7,30.2,29.3,28.7,28.2,25.5,23.3,18.1,15.1,3.0,4.4,,{연무}0850-{연무}{강도0}0900-1055. {연무}1235-{연무}{강도0}1500-1655. {박무}2205-{박무}{강도0}2400-,
108,서울,2018-07-27,30.9,27.2,35.4,,,,,6.7,270.0,3.7,270.0,1.9,1630.0,290.0,24.3,48.0,69.3,30.3,997.2,1008.3,1004.8,1006.7,14.2,9.3,2.89,19.29,,,,2.3,2.0,36.2,24.4,31.7,30.8,29.5,28.7,28.1,25.5,23.3,18.1,15.1,4.3,6.1,,-{박무}-0010. {박무}0240-{박무}{강도0}0300-{박무}{강도0}0600-0855. {연무}0850-{연무}{강도0}0900-1050. {연무}1110-{연무}{강도0}1200-{연무}{강도0}1500-1650.,
108,서울,2018-07-28,29.5,28.0,35.2,6.0,7.5,1.83,7.5,6.5,110.0,3.6,270.0,1.2,1034.0,270.0,25.0,53.0,77.1,31.6,996.1,1007.0,1003.7,1005.6,14.2,3.4,1.75,9.59,,,,5.5,4.4,30.1,,,,,,28.4,25.7,23.5,18.3,15.1,2.4,3.5,7.5,{박무}0040-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0930. {연무}0925-{연무}{강도0}1200-1345. {소나기}1355-{시정(미만)}{1km}{소나기}1410-{시정(이상)}{1km}{소나기}1418-{비}1430-{비}{강도1}1500-1545. {박무}1750-{박무}{강도0}1800-1925.,
108,서울,2018-07-29,31.3,26.4,36.7,,,,,7.4,50.0,2.9,360.0,1.2,1068.0,50.0,19.7,32.0,52.4,23.1,994.2,1005.2,1001.4,1003.6,14.2,12.3,2.6,22.33,,,,2.4,2.1,32.2,23.4,30.7,30.1,29.0,28.5,28.1,25.6,23.6,18.3,15.1,5.4,7.8,,,
108,서울,2018-07-30,31.7,26.2,36.9,,,,,6.6,70.0,2.4,50.0,1.2,1019.0,70.0,20.0,35.0,50.9,23.4,994.3,1004.9,1002.1,1003.8,14.2,11.0,2.34,19.68,,,,3.1,3.1,34.0,23.1,31.2,30.5,29.3,28.7,28.1,25.8,23.8,18.2,15.1,4.5,6.5,,-{박무}-0150.,
108,서울,2018-07-31,32.6,27.8,38.3,,,,,6.9,290.0,3.6,320.0,1.5,1308.0,90.0,20.5,32.0,50.5,24.2,994.7,1006.1,1001.8,1004.2,14.1,12.0,3.12,24.5,,,,2.8,2.8,38.8,24.5,32.9,31.7,30.0,29.1,28.3,25.8,23.8,18.4,15.2,5.8,8.3,,,
108,서울,2018-08-01,33.6,27.8,39.6,,,,,7.1,20.0,4.0,270.0,1.7,1454.0,270.0,22.9,35.0,55.5,28.0,993.4,1004.1,1001.0,1002.8,14.1,12.6,3.12,25.69,,,,0.8,0.8,40.1,23.1,34.0,32.6,30.7,29.6,28.6,25.9,23.8,18.5,15.2,6.6,9.4,,,
108,서울,2018-08-02,33.7,30.3,37.9,,,,,7.0,320.0,3.2,320.0,1.6,1343.0,290.0,22.9,38.0,54.4,28.0,995.6,1006.2,1003.7,1005.0,14.1,9.8,2.58,18.58,,,,4.0,2.0,36.8,26.8,33.7,32.8,31.1,30.1,29.2,26.1,23.9,18.5,15.2,4.8,6.8,,,
108,서울,2018-08-03,33.1,30.0,37.9,,,,,7.3,320.0,4.2,320.0,1.9,1628.0,270.0,22.6,39.0,55.3,27.4,997.4,1008.3,1005.3,1006.8,14.0,10.5,2.71,21.09,,,,1.0,1.0,39.3,26.5,34.1,32.9,31.2,30.2,29.4,26.3,24.1,18.6,15.3,5.4,7.8,,{연무}0250-{연무}{강도0}0300-0440.,
108,서울,2018-08-04,31.1,28.0,34.9,,,,,8.3,270.0,4.6,290.0,2.4,2082.0,270.0,22.2,46.0,60.6,26.9,998.2,1009.0,1006.4,1007.7,14.0,12.1,2.56,20.45,,,,3.4,3.4,37.8,25.4,33.1,32.3,31.1,30.2,29.6,26.5,24.3,18.7,15.4,4.8,6.9,2.0,,
108,서울,2018-08-05,30.0,27.2,33.9,1.5,2.0,2.5,2.0,9.0,290.0,4.9,270.0,2.6,2265.0,270.0,24.0,50.0,71.8,29.9,997.6,1008.3,1005.7,1007.1,14.0,10.1,3.05,20.62,,,,6.5,5.9,34.9,24.8,32.4,31.9,30.8,30.1,29.5,26.7,24.4,18.8,15.4,4.6,6.6,4.5,{비}0555-{비}{강도0}0600-0810. {박무}0615-0850. {비}0930-0945.,
108,서울,2018-08-06,30.5,28.3,35.3,3.5,4.5,3.83,6.5,7.6,290.0,4.4,290.0,1.6,1359.0,290.0,24.6,49.0,71.6,30.9,996.8,1007.4,1004.6,1006.4,13.9,7.3,2.93,17.86,,,,7.6,6.9,31.4,25.5,31.9,31.7,30.7,30.0,29.5,26.8,24.6,18.9,15.5,4.2,6.0,2.0,{박무}0455-{박무}{강도0}0600-0845. {비}0655-{소나기}0750-0845. {박무}0920-1015. {소나기}1425-1440. {소나기}1740-1755. {소나기}1830-1855. {소나기}2230-2335.,
108,서울,2018-08-07,30.5,26.8,35.9,,,,,6.9,290.0,3.7,290.0,1.5,1302.0,90.0,22.5,43.0,63.4,27.3,997.2,1008.3,1004.8,1006.7,13.9,8.5,1.84,15.62,,,,3.6,3.3,29.7,24.3,30.7,30.5,30.0,29.6,29.4,26.9,24.7,19.0,15.6,3.7,5.3,,,
108,서울,2018-08-08,31.0,27.6,35.3,,,,,8.2,270.0,4.6,290.0,2.1,1784.0,290.0,23.0,35.0,64.8,28.2,996.8,1007.8,1004.4,1006.3,13.9,10.8,2.72,20.59,,,,3.0,2.9,35.5,24.3,31.9,31.2,30.1,29.5,29.1,26.9,24.8,19.0,15.5,5.0,7.1,,{박무}0650-0850.,
108,서울,2018-08-09,28.8,27.1,32.5,1.0,1.5,3.5,2.0,7.6,20.0,4.2,340.0,1.5,1304.0,290.0,24.1,58.0,76.3,30.0,994.5,1005.4,1002.5,1004.1,13.8,2.6,1.58,11.11,,,,7.3,2.6,32.5,24.6,30.2,30.4,29.9,29.6,29.3,27.0,24.8,19.1,15.6,2.5,3.6,2.0,{소나기}1155-{소나기}{강도0}1200-1310. {소나기}1420-1440. {소나기}1550-1745.,
108,서울,2018-08-10,30.7,25.7,36.8,,,,,7.2,320.0,3.6,320.0,1.4,1198.0,340.0,21.8,37.0,60.9,26.1,993.6,1004.4,1000.9,1003.0,13.8,11.4,2.59,21.85,,,,3.5,2.6,32.7,23.5,31.8,30.8,29.6,29.1,28.8,26.9,24.9,19.2,15.6,5.2,7.5,,{박무}0205-{박무}{강도0}0300-0305.,
108,서울,2018-08-11,31.0,26.4,36.0,,,,,6.0,180.0,3.3,180.0,1.5,1268.0,110.0,20.7,34.0,55.8,24.5,995.3,1005.8,1003.1,1004.8,13.8,11.5,2.84,21.37,,,,2.9,2.1,36.3,23.6,32.5,31.5,30.1,29.5,29.0,26.9,25.0,19.2,15.7,5.0,7.2,,,
108,서울,2018-08-12,30.6,27.2,35.3,2.5,5.0,2.0,5.0,6.9,180.0,3.7,180.0,1.5,1263.0,160.0,21.8,39.0,61.3,26.3,997.4,1008.9,1005.3,1006.9,13.7,8.4,2.87,18.23,,,,6.5,4.6,34.7,23.5,32.4,31.8,30.5,29.7,29.2,27.0,25.0,19.3,15.7,4.0,5.7,6.0,{소나기}1815-1935. {소나기}2320-{소나기}{강도0}2400-,
108,서울,2018-08-13,30.5,26.7,34.4,1.0,1.0,1.58,1.0,6.4,290.0,3.2,320.0,1.4,1169.0,50.0,23.7,47.0,68.6,29.3,1000.4,1011.0,1008.4,1009.9,13.7,6.3,2.09,12.29,,,,7.3,3.1,29.9,24.8,30.5,30.4,29.8,29.5,29.3,27.0,25.1,19.4,15.7,3.1,4.4,,{박무}0020-0145. -{소나기}-0135. {박무}0225-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0905.,
108,서울,2018-08-14,31.7,27.7,37.2,,,,,7.9,290.0,4.0,320.0,1.3,1120.0,290.0,22.0,34.0,58.3,26.5,1000.0,1010.9,1008.3,1009.6,13.7,9.5,2.68,18.37,,,,6.9,2.4,34.7,24.1,31.9,30.7,29.6,29.1,29.0,27.0,25.1,19.5,15.7,4.4,6.3,,,
108,서울,2018-08-15,31.7,28.3,38.0,0.9,1.0,0.92,1.0,9.7,320.0,5.8,320.0,1.2,1003.0,70.0,22.3,34.0,59.5,27.0,997.3,1009.1,1003.8,1006.8,13.6,9.5,2.73,18.41,,,,6.4,2.5,34.0,24.3,32.2,31.5,30.2,29.5,29.0,27.0,25.2,19.5,15.8,4.3,6.1,1.0,{햇무리}0950-1020. {소나기}1745-{소나기}{강도0}1800-1840.,
108,서울,2018-08-16,29.9,24.1,35.6,,,,,8.6,90.0,3.0,110.0,1.7,1438.0,90.0,18.2,36.0,51.0,21.3,999.6,1012.9,1005.9,1009.1,13.6,11.0,3.45,24.88,,,,3.3,1.4,35.5,21.7,32.1,31.5,30.1,29.5,29.1,27.1,25.2,19.6,15.8,6.5,9.3,,,
108,서울,2018-08-17,27.2,21.7,33.8,,,,,8.7,290.0,3.5,160.0,1.8,1577.0,110.0,11.7,25.0,39.8,13.8,1002.4,1014.1,1009.4,1012.1,13.6,12.4,3.3,26.23,,,,0.0,0.0,34.6,19.4,30.5,30.5,29.6,29.4,29.0,27.1,25.3,19.7,15.9,6.2,8.9,,,
108,서울,2018-08-18,26.7,21.5,32.1,,,,,7.1,180.0,3.8,160.0,1.4,1215.0,110.0,13.1,28.0,44.6,15.2,1001.1,1013.3,1008.3,1010.8,13.5,10.9,3.24,23.27,,,,5.0,0.1,34.1,16.8,30.2,30.2,29.5,29.1,28.8,27.2,25.3,19.8,16.0,4.9,7.0,,,
108,서울,2018-08-19,28.2,23.0,34.4,,,,,6.9,160.0,3.3,270.0,1.2,1013.0,20.0,16.4,29.0,50.6,18.7,999.8,1011.1,1007.4,1009.4,13.5,7.9,3.1,19.79,,,,7.9,2.8,34.4,18.9,30.9,30.4,29.4,29.0,28.7,27.1,25.4,19.9,16.0,4.5,6.4,,,
108,서울,2018-08-20,29.1,25.1,33.3,0.0,0.0,0.33,0.0,11.0,200.0,5.1,180.0,2.0,1771.0,140.0,19.1,41.0,55.6,22.1,995.3,1008.8,1001.2,1004.8,13.5,6.0,2.72,15.07,,,,8.4,4.0,32.7,21.9,30.8,30.4,29.5,29.1,28.8,27.1,25.5,20.0,16.1,4.3,6.1,5.0,{비}1825-1845.,
108,서울,2018-08-21,26.6,23.4,31.0,1.5,3.0,6.5,5.0,17.8,160.0,7.1,180.0,2.5,2126.0,290.0,20.7,49.0,71.4,24.4,993.9,1005.9,1000.3,1003.5,13.4,6.8,2.1,12.86,,,,6.3,4.4,27.0,20.5,28.9,29.1,28.9,28.8,28.9,27.2,25.5,20.1,16.1,2.9,4.2,0.0,{비}0155-{비}{강도0}0300-{비}{강도0}0600-0725. {박무}0350-{박무}{강도0}0600-0610. {비}1005-1050. {비}1125-1140.,
108,서울,2018-08-22,30.7,23.4,37.6,,,,,7.4,70.0,3.2,140.0,1.1,982.0,110.0,19.6,34.0,54.1,22.8,994.7,1006.5,1001.8,1004.2,13.4,10.5,3.1,22.27,,,,4.5,2.8,34.6,20.0,30.9,29.8,28.6,28.3,28.3,27.0,25.3,20.0,16.1,5.0,7.2,0.1,,
108,서울,2018-08-23,29.4,25.7,32.2,1.5,1.6,9.42,3.0,8.0,20.0,2.8,20.0,1.7,1438.0,70.0,20.3,48.0,59.1,23.9,990.2,1004.3,993.1,999.6,13.4,1.7,1.85,9.3,,,,9.5,6.3,31.5,23.3,29.5,29.7,29.1,28.8,28.7,27.1,25.5,20.2,16.2,2.5,3.5,6.9,{비}0345-0455. {비}0625-0745. {비}1005-1040. {비}1330-1410. {비}1820-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2018-08-24,24.4,23.2,26.3,1.0,1.5,16.25,7.5,8.0,230.0,4.2,250.0,2.5,2120.0,290.0,21.8,73.0,86.3,26.2,987.5,1005.3,990.1,997.1,13.3,0.0,0.95,5.69,,,,9.6,6.8,24.7,20.9,26.0,27.2,27.7,28.0,28.3,27.1,25.6,20.3,16.3,1.7,2.4,3.5,-{비}-{비}{강도0}0300-{비}{강도0}0600-0640. {비}0740-{비}{강도0}0900-0920. {비}1015-{비}{강도0}1200-{비}{강도0}1500-1520. {박무}1340-1450. {비}1625-1645. {비}1710-{비}{강도0}1800-1940.,
108,서울,2018-08-25,25.2,22.7,29.3,,,,,9.7,200.0,5.3,200.0,2.6,2244.0,200.0,18.6,50.0,68.0,21.5,999.2,1011.5,1005.4,1008.9,13.3,7.2,2.71,16.21,,,,7.0,4.9,25.6,19.1,26.5,26.7,26.7,27.0,27.5,26.9,25.5,20.3,16.3,3.7,5.3,,,
108,서울,2018-08-26,23.2,20.3,29.0,1.0,1.3,4.67,2.0,6.6,180.0,3.8,180.0,1.2,1029.0,50.0,17.0,41.0,70.0,19.4,1002.0,1012.6,1010.9,1011.8,13.2,5.1,2.73,13.54,,,,6.4,4.9,24.3,16.1,25.0,25.8,26.2,26.6,27.2,26.7,25.5,20.3,16.3,2.4,3.5,16.5,{비}1255-1440. {비}1525-1615. {비}2115-2320.,
108,서울,2018-08-27,22.7,20.2,24.9,2.0,4.0,15.17,19.5,6.0,90.0,2.1,70.0,0.8,688.0,70.0,21.1,82.0,91.0,25.0,1001.6,1012.8,1010.0,1011.4,13.2,0.0,1.44,7.84,,,,8.9,6.9,24.4,19.3,24.5,24.9,25.4,25.9,26.7,26.6,25.5,20.5,16.4,1.4,2.0,5.0,{비}0040-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1520. {박무}0050-{박무}{강도1}0300-{박무}{강도0}0600-0730. {박무}1050-1130. {박무}1245-1340. {안개비}1555-1625.,
108,서울,2018-08-28,23.7,22.5,26.1,25.5,43.5,12.92,96.5,7.3,340.0,3.7,360.0,0.9,773.0,90.0,22.4,72.0,92.4,27.1,1001.5,1012.4,1008.9,1011.3,13.2,0.0,0.96,4.42,,,,9.0,7.3,24.4,20.8,24.5,24.8,25.1,25.5,26.4,26.4,25.4,20.5,16.4,1.0,1.5,97.0,{비}0845-{비}{강도0}0900-0910. {비}1130-{비}{강도0}1200-{비}{강도0}1500-{소나기}1525-{비}1635-{비}{강도2}1800-{소나기}1830-{비}1920-{소나기}1945-{시정(미만)}{1km}{소나기}2001-{시정(이상)}{1km}{소나기}2017-{소나기}{강도2}2100-{비}2110-{비}{강도0}2400- {박무}1145-{박무}{강도1}1200-1415. {박무}1655-{박무}{강도2}1800-1855. {박무}2220-2310.,
108,서울,2018-08-29,25.2,22.7,27.4,6.5,21.5,10.92,42.0,9.7,180.0,4.5,230.0,2.4,2052.0,200.0,22.5,72.0,86.0,27.3,999.1,1010.3,1007.9,1008.7,13.1,0.1,0.54,2.75,,,,10.0,8.4,24.8,22.1,,,,,25.5,26.1,25.5,20.5,16.5,1.0,1.4,50.5,-{비}-0045. {비}0425-0530. {비}1315-{소나기}1350-1420. {소나기}1545-{소나기}{강도0}1800-{시정(미만)}{1km}{소나기}1959-{시정(이상)}{1km}{소나기}2005-{소나기}{강도1}2100-{비}2110-{소나기}2240-2345. {박무}1750-{박무}{강도0}1800-{박무}{강도0}2100-2155.,
