지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최저 기온 시각(hhmm),최고 기온(°C),최고 기온 시각(hhmm),10분 최다강수량(mm),10분 최다강수 시각(hhmm),1시간 최다강수(mm),1시간 최다강수 시각(hhmm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmm),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도 시각(hhmm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmm),최저 해면기압(hPa),최저 해면기압 시각(hhmm),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사 시각(hhmm),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmm),일 최심적설(cm),일 최심적설 시각(hhmm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2016-04-03,10.7,8.2,2355,12.7,1437,0.5,1229,1.0,1500,8.43,2.0,8.9,50,1529,5.4,20,1532,1.7,1470,70,6.4,59,1524,75.1,9.6,1007.6,1020.7,0940,1015.5,2348,1018.0,12.7,0.0,1400,0.45,3.23,N/A,N/A,N/A,N/A,N/A,8.0,4.6,11.1,3.5,11.8,12.2,12.5,11.9,11.4,9.7,9.4,10.8,13.5,0.0,0.0,2.0,-{연무}-{연무}{강도0}0300-0415. {박무}0405-{박무}{강도0}0600-{박무}{강도0}0900-0955. {비}0855-{비}{강도0}0900-{비}{강도0}1200-1330. {비}1453-{비}{강도0}1500-{비}{강도0}1800-1840. {비}1855-1859.,N/A
108,서울,2016-04-04,12.3,5.1,0625,19.8,1431,N/A,N/A,N/A,N/A,N/A,N/A,7.5,340,1544,4.7,320,1547,2.2,1892,320,-2.3,14,1427,42.6,5.4,1003.1,1015.4,0001,1010.5,1618,1013.3,12.8,11.2,1100,2.73,20.8,N/A,N/A,N/A,N/A,N/A,2.3,0.0,16.8,-0.8,13.5,12.3,11.9,11.1,10.8,9.9,9.6,10.9,13.5,3.0,4.6,N/A,{햇무리}1650-1815.,N/A
108,서울,2016-04-05,11.4,5.9,0650,18.1,1346,N/A,N/A,N/A,N/A,N/A,N/A,9.3,230,1454,6.2,290,1606,2.5,2161,290,-1.3,16,1246,45.1,5.6,1006.1,1018.5,2356,1014.4,0001,1016.4,12.8,11.6,1200,2.69,20.04,N/A,N/A,N/A,N/A,N/A,0.8,0.0,16.7,1.7,13.7,12.9,12.6,11.7,11.2,10.0,9.7,10.8,13.5,3.6,4.4,N/A,N/A,N/A
108,서울,2016-04-06,14.4,6.6,0418,22.9,1621,1.0,2319,2.5,2242,2.12,3.0,7.6,230,1956,4.2,250,2208,1.9,1603,90,0.1,15,1610,44.3,6.4,1005.2,1020.1,0710,1010.7,1910,1015.4,12.8,8.0,1100,2.26,15.13,N/A,N/A,N/A,N/A,N/A,6.8,2.1,15.7,1.3,14.3,13.4,12.9,11.9,11.4,10.2,9.9,10.9,13.4,1.5,1.8,10.5,{비}2153-{비}{강도0}2400-,N/A
108,서울,2016-04-07,14.1,10.5,0300,20.6,1412,0.5,0,2.0,2,6.95,7.5,10.7,290,1420,6.2,320,1435,3.0,2614,290,7.7,32,1406,69.5,10.6,998.7,1014.6,2353,1005.7,0556,1008.9,12.9,8.8,1200,2.67,16.95,N/A,N/A,N/A,N/A,N/A,3.9,1.9,15.8,9.0,15.2,14.7,14.0,12.7,11.9,10.4,10.0,10.9,13.4,2.1,3.5,N/A,-{비}-{비}{강도0}0300-0540. {비}0658-0815. {햇무리}0950-1015.,N/A
108,서울,2016-04-08,11.1,7.8,2349,18.7,1323,N/A,N/A,N/A,N/A,N/A,N/A,11.7,290,1343,6.1,320,1345,2.5,2194,320,6.6,41,1202,76.1,9.8,1005.0,1016.9,0849,1013.8,1527,1015.3,12.9,9.2,1200,2.65,18.15,N/A,N/A,N/A,N/A,N/A,3.8,3.8,15.4,6.3,14.6,14.4,14.1,13.0,12.5,10.6,10.1,10.9,13.4,2.5,3.8,N/A,{박무}0050-{박무}{강도1}0300-{박무}{강도0}0600-{박무}{강도0}0900-0940. {연무}0930-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-1840. {박무}1830-{박무}{강도0}2100-{박무}{강도0}2400-,N/A
108,서울,2016-04-09,10.7,7.4,0136,14.1,1528,N/A,N/A,N/A,N/A,N/A,N/A,5.6,340,2059,3.5,340,2032,1.8,1534,250,8.0,74,1421,83.9,10.8,1003.8,1016.0,0310,1011.9,1620,1014.1,12.9,0.0,1400,0.81,4.52,N/A,N/A,N/A,N/A,N/A,8.0,8.0,12.7,4.2,12.4,12.4,12.9,12.6,12.7,10.9,10.3,11.0,13.4,0.3,0.7,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도1}1500-{박무}{강도0}1800-{박무}{강도1}2100-{박무}{강도1}2400-,N/A
108,서울,2016-04-10,13.4,9.3,2359,20.7,1345,N/A,N/A,N/A,N/A,N/A,N/A,9.2,320,1452,6.1,320,1443,2.1,1795,290,8.0,46,1242,71.3,10.9,1002.8,1016.7,2352,1009.9,1335,1013.0,13.0,5.0,1200,2.41,14.02,N/A,N/A,N/A,N/A,N/A,5.0,5.0,15.9,6.1,15.4,14.6,13.8,12.7,12.5,11.1,10.5,11.0,13.3,2.9,3.5,N/A,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도1}0900-1010. {연무}1005-{연무}{강도0}1200-{연무}{강도1}1500-{연무}{강도1}1800-1950. {박무}1940-{박무}{강도0}2100-2340. {연무}2335-2350.,N/A
108,서울,2016-04-11,12.5,5.7,0553,19.4,1614,N/A,N/A,N/A,N/A,N/A,N/A,8.1,90,0719,5.0,110,0743,2.4,2099,320,-0.5,18,1642,43.8,6.0,1008.4,1021.1,0945,1016.5,1755,1018.7,13.0,12.0,1200,2.75,21.04,N/A,N/A,N/A,N/A,N/A,0.0,0.0,16.7,4.6,14.7,14.1,13.8,12.9,12.8,11.3,10.7,11.0,13.3,4.0,5.0,N/A,N/A,N/A
108,서울,2016-04-12,14.1,10.3,0629,19.4,1348,N/A,N/A,N/A,N/A,N/A,N/A,8.1,110,1034,5.1,320,1534,2.3,1963,320,1.4,26,1707,42.6,6.8,1004.5,1019.9,0300,1010.3,2358,1014.7,13.1,7.8,1200,2.41,15.36,N/A,N/A,N/A,N/A,N/A,6.0,3.0,16.3,6.9,15.2,14.6,14.2,13.3,13.0,11.4,10.8,11.0,13.3,1.7,2.5,1.0,{햇무리}0940-1620.,N/A
108,서울,2016-04-13,15.6,11.4,0726,21.4,1453,0.5,652,1.0,629,7.5,1.0,5.6,320,1852,3.6,320,1908,1.7,1446,320,9.3,38,0021,67.5,11.8,996.4,1010.5,0004,1003.8,1608,1006.4,13.1,6.8,1100,2.16,13.86,N/A,N/A,N/A,N/A,N/A,5.1,3.9,17.1,9.1,16.6,15.7,14.9,13.7,13.2,11.6,11.0,11.1,13.3,1.6,2.3,0.0,{비}0107-0122. {비}0136-0228. {비}0247-{비}{강도0}0300-0420. {비}0440-{비}{강도0}0600-{비}{강도0}0900-0930. {박무}0710-{박무}{강도0}0900-1125. {연무}1115-{연무}{강도0}1200-1320.,N/A
108,서울,2016-04-14,12.4,9.3,0858,18.6,1527,N/A,N/A,N/A,N/A,N/A,N/A,7.3,320,1329,4.9,320,1332,2.6,2217,320,7.9,48,1527,75.9,10.6,1002.4,1017.2,2251,1007.2,0001,1012.7,13.1,6.5,1300,2.72,14.06,N/A,N/A,N/A,N/A,N/A,2.3,2.3,16.4,4.8,15.0,14.9,14.7,13.9,13.7,11.9,11.1,11.1,13.3,1.8,2.6,N/A,{박무}0040-{박무}{강도0}0300-{박무}{강도0}0600-{시정(미만)}{1km}{안개}0840-{안개}{강도0}0900-{시정(이상)}{1km}{박무}0940-{박무}{강도0}1200-1255. {연무}1250-{연무}{강도0}1500-1540.,1.0
108,서울,2016-04-15,15.0,8.1,0406,23.1,1513,N/A,N/A,N/A,N/A,N/A,N/A,9.6,320,1638,5.6,320,1610,2.6,2259,320,2.5,23,1547,46.4,7.3,1008.5,1020.8,0943,1016.8,1529,1018.7,13.2,11.5,1200,2.75,20.94,N/A,N/A,N/A,N/A,N/A,0.0,0.0,19.0,1.6,16.4,15.4,14.8,13.8,13.5,12.0,11.2,11.2,13.2,3.0,4.4,N/A,N/A,N/A
108,서울,2016-04-16,14.9,9.8,0538,20.7,1226,2.0,1958,7.5,1936,11.17,23.5,10.9,90,2025,7.3,110,2013,2.9,2535,110,5.8,26,1140,58.9,9.8,996.6,1018.9,0034,989.3,2400,1006.7,13.2,2.8,0900,1.55,7.23,N/A,N/A,N/A,N/A,N/A,7.5,5.1,15.4,4.7,14.5,14.2,14.5,13.9,13.8,12.1,11.4,11.2,13.2,0.3,0.4,44.0,{비}1250-{비}{강도0}1500-{비}{강도0}1800-{비}{강도1}2100-{비}{강도1}2400-,N/A
108,서울,2016-04-17,10.8,8.3,2358,14.5,1428,2.0,106,7.5,38,5.67,20.5,16.7,290,1438,8.0,320,0537,4.7,4077,270,4.3,35,1625,66.8,8.6,993.8,1013.0,2350,986.5,0257,1004.1,13.2,6.9,1400,2.54,13.8,N/A,N/A,N/A,N/A,N/A,6.1,4.1,14.2,6.4,13.7,13.8,14.0,13.4,13.7,12.3,11.6,11.3,13.2,2.0,3.9,N/A,-{비}-{비}{강도0}0300-0540. {황사}1230-1415.,N/A
108,서울,2016-04-18,11.2,7.1,0608,18.6,1413,0.5,1713,1.5,1707,2.13,1.5,15.0,270,1704,7.6,270,1713,3.1,2656,290,4.0,25,1415,65.4,8.2,1003.8,1017.0,2358,1010.6,1620,1014.1,13.3,9.2,1200,2.79,18.4,N/A,N/A,N/A,N/A,N/A,5.5,3.1,14.9,3.6,14.2,13.6,13.5,12.9,13.3,12.5,11.7,11.3,13.2,3.8,4.5,1.5,{비}1707-{비}{강도0}1800-1850. {비}1955-2020. {박무}1715-{박무}{강도0}1800-{박무}{강도0}2100-2240.,N/A
108,서울,2016-04-19,12.0,6.5,0614,19.2,1623,N/A,N/A,N/A,N/A,N/A,N/A,8.0,340,0130,5.1,320,1702,2.2,1878,320,2.5,26,1616,55.1,7.4,1012.1,1024.6,1027,1016.8,0004,1022.5,13.3,12.0,1200,2.82,22.1,N/A,N/A,N/A,N/A,N/A,2.5,0.9,16.8,4.4,15.3,14.4,14.1,13.3,13.4,12.5,11.8,11.3,13.2,3.2,4.0,N/A,N/A,N/A
108,서울,2016-04-20,14.3,10.1,0254,20.9,1342,0.1,1847,0.3,1844,7.2,0.5,9.5,250,1551,5.5,250,1600,2.1,1817,90,4.5,24,1021,54.0,8.6,1008.3,1023.6,0003,1014.6,2318,1018.5,13.4,5.3,1200,2.43,13.4,N/A,N/A,N/A,N/A,N/A,8.9,3.8,16.3,7.5,15.8,15.1,14.7,13.8,13.9,12.6,12.0,11.4,13.2,1.5,1.7,16.5,{박무}2030-{박무}{강도0}2100-2230. {비}1648-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-,N/A
108,서울,2016-04-21,13.5,10.3,0539,16.9,1644,1.0,326,4.0,657,11.83,17.0,7.9,90,0850,5.2,110,0636,2.8,2404,110,11.4,61,0001,87.6,13.5,996.2,1014.9,0010,1003.0,1512,1006.3,13.4,0.0,1200,1.08,6.09,N/A,N/A,N/A,N/A,N/A,9.4,7.0,14.7,10.1,14.8,14.6,14.6,13.9,14.2,12.8,12.2,11.5,13.3,2.5,2.7,1.0,-{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1150. {박무}0020-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-1040.,N/A
108,서울,2016-04-22,13.5,10.1,2332,18.6,1209,0.0,N/A,0.0,N/A,0.5,0.0,9.3,320,1444,5.8,320,1505,2.6,2209,320,10.6,64,1113,83.4,12.8,999.0,1012.6,2355,1007.0,1257,1009.2,13.4,2.0,1100,1.51,7.77,N/A,N/A,N/A,N/A,N/A,7.6,6.9,15.5,8.8,15.6,15.2,15.0,14.1,14.3,12.9,12.2,11.5,13.2,1.1,1.4,0.0,{박무}0520-{박무}{강도0}0600-{박무}{강도0}0900-0940. {연무}0930-{연무}{강도0}1200-1450. {박무}1445-{박무}{강도1}1500-{박무}{강도1}1800-{박무}{강도1}2100-{박무}{강도1}2400- {안개비}1515-1545. {황사}2255-{황사}{강도0}2400-,N/A
108,서울,2016-04-23,13.5,7.8,0606,19.8,1457,N/A,N/A,N/A,N/A,N/A,N/A,8.3,320,1457,5.1,340,1530,2.1,1826,320,1.8,14,1816,52.1,7.4,1003.4,1015.0,2336,1012.1,1602,1013.6,13.5,7.9,1100,2.27,16.76,N/A,N/A,N/A,N/A,N/A,6.3,1.5,18.0,3.5,15.4,14.8,14.7,13.9,14.2,13.0,12.4,11.5,13.2,2.0,3.3,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0925. {연무}0920-{연무}{강도0}1200-1320. {햇무리}0950-1140. {햇무리}1240-1450. -{황사}-{황사}{강도0}0300-{황사}{강도0}0600-{황사}{강도0}0900-{황사}{강도0}1200-{황사}{강도0}1500-{황사}{강도0}1800-{황사}{강도0}2100-{황사}{강도0}2400-,N/A
108,서울,2016-04-24,15.5,8.1,0602,23.7,1603,N/A,N/A,N/A,N/A,N/A,N/A,8.8,320,1741,5.6,320,1750,1.9,1636,320,0.1,13,1423,39.6,6.3,1005.0,1016.4,0536,1012.7,1638,1015.1,13.5,11.4,1200,3.0,22.59,N/A,N/A,N/A,N/A,N/A,2.3,0.0,21.0,2.8,16.6,15.5,15.1,14.1,14.2,13.1,12.5,11.6,13.2,1.3,4.2,N/A,-{황사}-{황사}{강도0}0300-{황사}{강도0}0600-{황사}{강도0}0900-1050. {햇무리}0940-1035.,N/A
108,서울,2016-04-25,17.2,10.2,0533,25.3,1443,N/A,N/A,N/A,N/A,N/A,N/A,7.5,340,1513,4.6,340,1700,1.7,1492,70,0.3,14,1312,34.8,6.3,1007.4,1018.4,0721,1015.9,0001,1017.5,13.6,11.9,1200,2.71,21.21,N/A,N/A,N/A,N/A,N/A,0.8,0.0,21.3,4.1,18.0,16.7,16.0,14.8,14.6,13.2,12.5,11.6,13.1,2.1,4.2,N/A,N/A,N/A
108,서울,2016-04-26,21.1,12.1,0542,29.6,1627,N/A,N/A,N/A,N/A,N/A,N/A,7.4,90,2125,4.7,110,2348,2.0,1689,110,4.2,18,1441,34.8,8.3,1004.1,1018.3,0001,1011.1,1720,1014.0,13.6,9.9,1100,2.7,19.74,N/A,N/A,N/A,N/A,N/A,5.9,0.9,21.8,5.6,20.2,18.3,17.1,15.6,15.1,13.3,12.6,11.6,13.1,3.0,4.5,N/A,N/A,N/A
108,서울,2016-04-27,17.2,14.5,2357,20.7,1407,N/A,N/A,N/A,N/A,N/A,N/A,8.5,110,0928,5.4,110,0936,3.6,3071,110,0.1,23,1334,32.0,6.2,999.3,1012.4,0045,1007.2,1642,1009.3,13.6,0.0,1300,1.37,8.39,N/A,N/A,N/A,N/A,N/A,9.6,5.3,17.8,12.8,18.0,17.6,17.4,16.2,16.0,13.6,12.8,11.7,13.2,1.8,2.9,N/A,{햇무리}1350-1430.,N/A
108,서울,2016-04-28,17.2,12.4,0551,23.0,1512,N/A,N/A,N/A,N/A,N/A,N/A,7.3,110,2328,4.4,290,1739,2.0,1710,90,1.1,22,1216,34.4,6.7,997.3,1009.2,2400,1005.6,1450,1007.3,13.7,9.4,1300,2.43,18.95,N/A,N/A,N/A,N/A,N/A,6.4,1.4,22.3,8.5,19.0,17.9,17.1,15.8,15.5,13.8,12.9,11.7,13.1,3.9,4.2,0.3,{햇무리}0750-1440.,N/A
108,서울,2016-04-29,16.2,10.9,0605,22.6,1353,0.3,206,0.3,204,0.23,0.3,7.5,290,1655,4.9,320,1657,2.5,2181,270,4.7,31,1234,47.6,8.6,1001.5,1012.6,1016,1009.2,0001,1011.6,13.7,11.6,1200,2.83,21.79,N/A,N/A,N/A,N/A,N/A,2.5,0.8,21.9,6.4,19.5,18.5,17.7,16.3,15.8,14.0,13.0,11.8,13.1,4.0,4.7,N/A,{비}0204-0218.,N/A
108,서울,2016-04-30,15.9,10.8,0424,20.4,1450,N/A,N/A,N/A,N/A,N/A,N/A,12.0,290,1357,6.5,270,1313,2.8,2399,270,3.8,33,1649,45.3,8.1,1001.4,1012.9,2352,1009.6,1903,1011.5,13.7,1.5,1200,1.34,8.93,N/A,N/A,N/A,N/A,N/A,5.4,2.6,17.0,6.6,16.8,16.8,17.0,16.2,16.2,14.2,13.2,11.9,13.2,1.5,3.0,N/A,{연무}1310-{연무}{강도0}1500-1530.,N/A
108,서울,2016-05-01,18.8,12.2,0520,26.0,1429,N/A,N/A,N/A,N/A,N/A,N/A,9.8,230,1652,5.2,290,1629,2.2,1926,250,4.0,16,1412,40.5,8.4,1003.5,1015.5,2240,1011.7,1431,1013.5,13.8,6.8,1200,2.48,17.07,N/A,N/A,N/A,N/A,N/A,5.6,3.3,20.2,5.7,18.9,17.8,17.0,15.9,15.8,14.3,13.3,11.9,13.1,2.8,4.4,N/A,N/A,N/A
108,서울,2016-05-02,21.1,16.5,0551,28.4,1346,2.5,2143,7.0,2119,7.08,16.5,8.2,140,2344,4.6,200,1217,2.2,1934,200,13.3,33,1340,64.5,15.4,1001.1,1015.7,0347,1004.3,2400,1011.0,13.8,7.5,1100,2.52,15.89,N/A,N/A,N/A,N/A,N/A,7.0,5.3,24.4,12.1,22.0,20.1,18.6,16.9,16.3,14.4,13.4,11.9,13.1,0.6,1.0,32.0,{비}1655-{비}{강도0}1800-{비}{강도0}2100-{비}{강도1}2400-,N/A
108,서울,2016-05-03,12.9,8.9,2119,17.6,0001,3.0,954,6.0,904,20.72,27.0,17.5,270,2240,8.7,270,2235,4.9,4259,270,10.5,72,1834,86.1,13.2,984.5,1004.3,0001,989.4,0919,994.6,13.8,0.0,1100,0.24,1.63,N/A,N/A,N/A,N/A,N/A,10.0,6.9,14.8,8.5,15.4,16.7,17.7,17.0,17.3,14.7,13.6,12.1,13.2,0.4,0.9,11.5,-{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1636. {비}1833-{비}{강도0}2100-2240.,N/A
108,서울,2016-05-04,15.7,10.2,0001,20.6,1546,N/A,N/A,N/A,N/A,N/A,N/A,18.0,290,1459,8.5,320,1508,5.1,4433,290,3.8,28,1527,46.6,8.0,993.6,1012.4,2358,996.0,0008,1003.7,13.9,12.8,1200,3.12,24.88,N/A,N/A,N/A,N/A,N/A,1.6,1.4,16.6,8.9,16.6,15.8,15.8,15.3,16.0,14.9,13.7,12.0,13.1,4.5,5.6,N/A,N/A,N/A
108,서울,2016-05-05,18.9,10.2,0607,26.9,1536,2.5,2305,6.0,2236,3.33,7.5,6.6,200,1536,4.0,250,1630,1.7,1493,320,6.6,17,1607,50.8,10.1,1002.5,1016.4,0745,1009.0,2010,1012.5,13.9,10.9,1200,2.89,21.6,N/A,N/A,N/A,N/A,N/A,4.5,1.9,20.0,3.6,19.1,17.5,16.7,15.6,16.0,14.8,13.9,12.0,13.0,3.0,4.4,13.0,{햇무리}1450-1520. {햇무리}1640-1710. {비}1908-1933. {비}2105-{비}{강도1}2400- {박무}2250-2340.,N/A
108,서울,2016-05-06,16.3,13.0,2331,18.6,0651,2.0,745,5.0,727,10.87,9.5,8.2,320,1503,4.7,290,1500,2.0,1722,320,14.4,69,0332,89.3,16.5,996.8,1009.9,0001,1004.6,1517,1006.9,13.9,0.0,1300,0.26,1.91,N/A,N/A,N/A,N/A,N/A,9.3,7.8,16.8,9.7,17.0,17.2,17.4,16.5,16.9,15.0,14.1,12.1,13.1,0.7,1.0,4.0,{비}-0015. {비}0641-0649. {비}0721-{비}{강도0}0900-{비}{강도0}1200-{안개비}1340-{안개비}{강도0}1500-1640. {안개비}1730-{안개비}{강도0}1800-1840. {박무}1310-{박무}{강도1}1500-{박무}{강도1}1800-{박무}{강도1}2100-{박무}{강도0}2400-,N/A
108,서울,2016-05-07,16.5,10.7,0603,22.6,1540,N/A,N/A,N/A,N/A,N/A,N/A,9.9,360,1212,5.7,340,1323,2.6,2274,290,7.6,29,1343,60.3,10.5,1004.0,1017.7,2339,1009.6,0001,1014.1,14.0,12.4,1100,2.99,23.93,N/A,N/A,N/A,N/A,N/A,2.0,0.1,19.3,7.7,18.3,17.5,17.1,16.0,16.4,15.1,14.1,12.2,13.0,2.9,4.6,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0630. {황사}0010-{황사}{강도0}0300-{황사}{강도0}0600-0630.,N/A
108,서울,2016-05-08,19.4,11.6,0544,26.8,1554,N/A,N/A,N/A,N/A,N/A,N/A,8.9,270,1814,5.4,270,1732,2.1,1841,90,5.5,23,1540,44.8,9.2,1005.8,1018.5,0754,1013.1,1624,1015.8,14.0,11.5,1100,2.86,23.51,N/A,N/A,N/A,N/A,N/A,5.4,3.0,20.8,6.2,20.1,18.7,17.9,16.7,16.7,15.2,14.3,12.2,13.0,3.9,5.5,N/A,{햇무리}1220-1245. {채운}1240-1350. {햇무리}1505-1519.,N/A
108,서울,2016-05-09,20.2,16.3,0556,25.4,1215,0.0,N/A,0.0,N/A,0.28,0.0,8.7,320,1808,5.2,320,1811,2.0,1754,340,6.5,22,1122,43.0,9.8,1000.6,1014.3,0001,1008.3,2013,1010.5,14.0,5.4,1100,2.92,17.4,N/A,N/A,N/A,N/A,N/A,8.3,5.3,23.1,13.2,21.4,19.9,19.0,17.6,17.4,15.3,14.3,12.3,13.0,3.3,4.0,5.0,{비}2320-2337.,N/A
108,서울,2016-05-10,14.5,12.5,2400,18.1,0001,0.5,459,2.5,950,12.5,13.5,8.5,50,1448,5.0,50,1423,2.3,1996,20,11.4,54,0023,82.4,13.5,997.0,1008.9,0001,1005.1,1427,1007.1,14.1,0.1,1400,1.05,4.6,N/A,N/A,N/A,N/A,N/A,9.1,6.4,16.9,10.1,16.9,17.4,18.1,17.4,17.9,15.7,14.6,12.4,13.1,0.5,0.8,8.5,{비}0109-0122. {비}0127-0151. {비}0327-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1520.,N/A
108,서울,2016-05-11,16.4,10.4,0522,23.5,1537,N/A,N/A,N/A,N/A,N/A,N/A,8.5,290,1912,5.3,290,1926,2.0,1711,290,8.2,35,1421,60.9,10.9,999.4,1012.5,2339,1007.6,0012,1009.5,14.1,12.9,1200,2.97,24.41,N/A,N/A,N/A,N/A,N/A,2.0,0.3,21.2,8.0,18.9,18.1,17.6,16.6,16.9,15.7,14.6,12.4,13.1,3.8,4.6,N/A,N/A,N/A
108,서울,2016-05-12,17.8,12.1,0449,24.0,1454,N/A,N/A,N/A,N/A,N/A,N/A,10.3,250,2250,5.6,250,1439,2.7,2342,230,9.9,36,1415,62.4,12.2,1002.9,1014.6,0904,1010.5,1559,1012.9,14.1,12.5,1200,3.03,23.94,N/A,N/A,N/A,N/A,N/A,3.3,1.5,22.2,8.9,20.1,19.2,18.5,17.3,17.4,15.8,14.8,12.5,13.1,3.6,4.7,0.5,N/A,N/A
108,서울,2016-05-13,18.6,12.7,0312,25.4,1652,0.5,200,0.5,110,3.08,0.5,8.1,180,0122,4.8,230,0129,2.1,1839,270,8.7,29,1655,57.0,11.3,1009.4,1022.9,2349,1014.2,0004,1019.5,14.1,11.6,1200,3.15,24.86,N/A,N/A,N/A,N/A,N/A,3.6,2.4,24.0,12.4,21.6,20.6,19.7,18.1,18.0,16.0,14.9,12.6,13.1,3.0,4.4,N/A,{안개비}0035-{비}0135-{비}{강도0}0300-0340. {박무}0040-{박무}{강도1}0300-{박무}{강도0}0600-0640.,N/A
108,서울,2016-05-14,20.2,15.1,0528,26.9,1537,N/A,N/A,N/A,N/A,N/A,N/A,8.3,290,1825,5.6,270,1805,2.3,1951,20,7.6,21,1541,47.1,10.5,1010.9,1024.3,0454,1017.4,1718,1020.9,14.2,11.1,1200,3.12,23.78,N/A,N/A,N/A,N/A,N/A,5.5,1.9,24.7,11.9,22.5,21.4,20.5,18.8,18.5,16.2,15.0,12.6,13.1,3.9,5.8,N/A,N/A,N/A
108,서울,2016-05-15,17.4,12.3,2350,24.2,1238,3.5,1641,12.0,1617,10.17,45.0,12.4,250,1812,6.2,230,1750,2.7,2343,270,12.0,38,1231,73.9,14.3,999.4,1018.0,0001,1003.5,1722,1009.4,14.2,4.5,1100,2.72,12.53,N/A,N/A,N/A,N/A,N/A,9.0,5.5,20.1,12.3,20.1,20.5,20.6,19.3,19.1,16.4,15.1,12.7,13.2,1.3,1.5,47.5,{비}1350-{비}{강도0}1500-{비}{강도1}1800-{비}{강도1}2100-{비}{강도0}2400-,N/A
108,서울,2016-05-16,15.9,10.8,0240,21.9,1528,0.5,2,1.5,-2331,2.33,2.5,11.4,270,1454,6.1,250,1249,3.2,2792,250,6.1,24,1437,57.0,9.5,999.7,1012.8,2342,1007.0,0001,1009.8,14.2,12.3,1200,3.16,24.54,N/A,N/A,N/A,N/A,N/A,3.0,1.1,20.6,9.7,19.1,19.1,19.2,18.4,18.8,16.9,15.4,12.7,13.2,1.2,2.0,N/A,-{비}-0220.,N/A
108,서울,2016-05-17,19.3,10.9,0532,26.6,1653,N/A,N/A,N/A,N/A,N/A,N/A,6.7,250,1422,3.9,270,1518,1.9,1644,290,7.1,21,1626,48.8,10.1,1005.7,1018.0,2344,1012.7,0002,1015.7,14.3,13.1,1200,3.03,24.69,N/A,N/A,N/A,N/A,N/A,0.0,0.0,23.6,5.3,20.7,19.8,19.4,18.3,18.5,16.9,15.7,12.8,13.1,2.2,4.8,N/A,N/A,N/A
108,서울,2016-05-18,22.3,13.5,0557,29.5,1441,N/A,N/A,N/A,N/A,N/A,N/A,7.8,290,1533,4.6,290,1556,1.9,1604,290,6.5,16,1618,40.3,9.8,1008.0,1019.4,0832,1016.4,1725,1018.0,14.3,13.2,1200,3.09,25.77,N/A,N/A,N/A,N/A,N/A,0.5,0.0,26.9,8.7,22.7,21.3,20.4,18.9,18.8,16.9,15.7,12.8,13.0,6.6,7.5,N/A,N/A,N/A
108,서울,2016-05-19,24.3,16.3,0605,31.9,1559,N/A,N/A,N/A,N/A,N/A,N/A,8.8,320,1822,4.5,270,1800,1.6,1378,290,6.8,14,1538,36.4,10.0,1007.2,1019.2,0740,1014.6,1708,1017.0,14.3,13.4,1200,2.97,24.95,N/A,N/A,N/A,N/A,N/A,0.0,0.0,29.6,11.5,24.4,22.8,21.6,19.8,19.4,17.1,15.8,12.9,13.0,4.0,5.7,N/A,N/A,N/A
