등록번호,처리상태,관할기관,행정구역,노선,방향,지번주소,도로명주소,파손종류
20231227057643010,보수,강서,양천구,,,서울 양천구 신월동 840,서울특별시 양천구 국회대로 36,포트홀
20231227057639010,보수,강서,양천구,,,서울 양천구 신월동 818,서울특별시 양천구 곰달래로2길 32,포트홀
20231227057638010,보수,강서,양천구,,,서울 양천구 신월동 834,서울특별시 양천구 곰달래로2길 32,포트홀
20231227057633010,보수,동부,강남구,내곡~월곡선,미아로타리 (하월곡동181),서울 강남구 논현동 279-110,서울특별시 강남구 언주로 620,포트홀
20231227057628010,보수,강서,양천구,고척~가양선,고척동3거리로타리 (고척동76),서울 양천구 신정동 1231,서울특별시 양천구 중앙로 245,포트홀
20231227057623010,보수,강서,양천구,,,서울 양천구 신정동 320-1,서울특별시 양천구 목동서로 340,포트홀
20231227057618010,보수,강서,강서구,신월~가양선,신월동시계 (신월5동36),서울 강서구 가양동 14-53,서울특별시 강서구 양천로 497,포트홀
20231227057583010,보수,시설관리공단,마포구,,,서울 마포구 신정동 92-3,서울특별시 마포구 창전로 26,포트홀
20231227057581010,보수,시설관리공단,마포구,,,서울 마포구 현석동 115-3,서울특별시 마포구 신수로2길 26,포트홀
20231226900439010,보수,서부,마포구,신월~신당선,신월I.C,서울 마포구 대흥동 3-63,서울특별시 서대문구 신촌로 159,포트홀
20231226900411010,보수,서부,서대문구,신월~신당선,신월I.C,서울 마포구 염리동 8-85,서울특별시 마포구 신촌로 지하 180,포트홀
20231226900350010,보수,서부,마포구,상암~서교선,상암동 (상암도 456),서울 마포구 성산동 449,서울특별시 마포구 월드컵북로 260,포트홀
20231226900079010,보수,서부,마포구,서부간선,사천교로타리 (연희동446-13),서울 마포구 성산동 336-6,서울특별시 마포구 방울내로5길 49,포트홀
20231226600032070,보수,강서,구로구,독산~등촌선,등촌동로타리 (등촌동 505-23),서울 구로구 신도림동 288-13,서울특별시 구로구 구로중앙로42길 6,포트홀
20231226600029070,보수,동부,송파구,잠실~방이선,신천중학 (잠실1동19-4),서울 송파구 송파동 64,서울특별시 송파구 백제고분로 431,포트홀
20231226600022070,보수,시설관리공단,강남구,,,서울 강남구 삼성동 186-7,,포트홀
20231226600010070,보수,시설관리공단,강남구,,,서울 강남구 압구정동 386-1,,포트홀
20231226600001070,보수,시설관리공단,동작구,,,서울 동작구 본동 475-1,,포트홀
20231226165451001,보수,시설관리공단,성동구,동부간선,강남구 세곡동 시계,,,포트홀
20231226165412001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 동일로207길 186,포트홀
20231226165348001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,,포트홀
20231226164504001,보수,시설관리공단,양천구,신월~신당선,신월I.C,,,포트홀
20231226164440001,보수,시설관리공단,양천구,신월~신당선,신월I.C,,양천구 안양천로 939,포트홀
20231226164349001,보수,시설관리공단,마포구,강변북로,마포구 상암동시계,,마포구 동교로1길 19,포트홀
20231226164322001,보수,시설관리공단,마포구,강변북로,마포구 상암동시계,,마포구 토정로 6,포트홀
20231226164303001,보수,시설관리공단,마포구,강변북로,마포구 상암동시계,,마포구 토정로4길 41,포트홀
20231226164149001,보수,시설관리공단,용산구,강변북로,광진구 광장동시계,,,포트홀
20231226164132001,보수,시설관리공단,용산구,강변북로,광진구 광장동시계,,용산구 이촌로34길 29,포트홀
20231226163815001,보수,시설관리공단,마포구,강변북로,광진구 광장동시계,,,포트홀
20231226163743001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226163519001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226160408001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226160342001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226160320001,보수,시설관리공단,송파구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226160224001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226160158001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226160148001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226160106001,보수,시설관리공단,강동구,올림픽대로,강동구 시계 (하일I.C),,강동구 아리수로87가길 275,포트홀
20231226160056001,보수,시설관리공단,강동구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226160008001,보수,시설관리공단,마포구,강변북로,광진구 광장동시계,,마포구 마포나루길 83,포트홀
20231226155841001,보수,시설관리공단,강남구,우면~수서선,수서역 (수서동438-1),,,포트홀
20231226155818001,보수,시설관리공단,성동구,동부간선,강남구 세곡동 시계,성동구 성수동1가 694-1,,포트홀
20231226155757001,보수,시설관리공단,성동구,동부간선,강남구 세곡동 시계,,,포트홀
20231226155717001,보수,시설관리공단,동대문구,동부간선,강남구 세곡동 시계,동대문구 휘경동 347-1,,포트홀
20231226155651001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,중랑구 망우로25길 3,포트홀
20231226155637001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,중랑구 망우로 165,포트홀
20231226155611001,보수,시설관리공단,서대문구,내부순환도시고속도로,마포구 성산동,,서대문구 연희로 262-24,포트홀
20231226155510001,보수,시설관리공단,종로구,내부순환도시고속도로,마포구 성산동,종로구 평창동 산 6-163,종로구 평창24길 18-17,포트홀
20231226155451001,보수,시설관리공단,동대문구,내부순환도시고속도로,마포구 성산동,,동대문구 약령시로9길 75,포트홀
20231226155402001,보수,시설관리공단,서대문구,내부순환도시고속도로,마포구 성산동,,서대문구 홍제천로 156-6,포트홀
20231226155312001,보수,시설관리공단,마포구,내부순환도시고속도로,마포구 성산동,,,포트홀
20231226155145001,보수,시설관리공단,성동구,강변북로,마포구 상암동시계,,,포트홀
20231226155044001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226155026001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226155003001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226154859001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226154815001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226154733001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 한글비석로 6,포트홀
20231226154700001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,중랑구 망우로 165-1,포트홀
20231226154650001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,중랑구 망우로 168,포트홀
20231226154620001,보수,시설관리공단,성동구,동부간선,노원구 상계동시계,,,포트홀
20231226154546001,보수,시설관리공단,성동구,동부간선,노원구 상계동시계,,,포트홀
20231226154517001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 동일로207길 186,포트홀
20231226154418001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,,포트홀
20231226154404001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 덕릉로 443,포트홀
20231226154348001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,,포트홀
20231226135532001,보수,시설관리공단,양천구,신월~신당선,신월I.C,,양천구 국회대로 277,포트홀
20231226135442001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),,,포트홀
20231226135412001,보수,시설관리공단,마포구,강변북로,마포구 상암동시계,,마포구 마포대로4다길 30,포트홀
20231226135322001,보수,시설관리공단,마포구,강변북로,광진구 광장동시계,,마포구 동교로1길 53,포트홀
20231226134925001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226134902001,보수,시설관리공단,강남구,우면~수서선,수서역 (수서동438-1),,,포트홀
20231226134731001,보수,시설관리공단,노원구,동부간선,강남구 세곡동 시계,,,포트홀
20231226134707001,보수,시설관리공단,성동구,동부간선,노원구 상계동시계,,,포트홀
20231226134633001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,,포트홀
20231226134550001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 덕릉로 459-21,포트홀
20231226134524001,보수,시설관리공단,광진구,동부간선,노원구 상계동시계,,광진구 동일로 367,포트홀
20231226134450001,보수,시설관리공단,성북구,내부순환도시고속도로,마포구 성산동,,성북구 동소문로40길 67,포트홀
20231226134417001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),,,포트홀
20231226134221001,보수,시설관리공단,마포구,강변북로,광진구 광장동시계,,,포트홀
20231226134203001,보수,시설관리공단,마포구,강변북로,광진구 광장동시계,,마포구 마포나루길 467,포트홀
20231226134117001,보수,시설관리공단,송파구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226134044001,보수,시설관리공단,강동구,올림픽대로,강동구 시계 (하일I.C),,강동구 선사로 83-106,포트홀
20231226134006001,보수,시설관리공단,노원구,동부간선,강남구 세곡동 시계,,,포트홀
20231226133941001,보수,시설관리공단,성동구,동부간선,강남구 세곡동 시계,,,포트홀
20231226133919001,보수,시설관리공단,성동구,동부간선,강남구 세곡동 시계,성동구 성수동1가 694-1,,포트홀
20231226133848001,보수,시설관리공단,성동구,동부간선,노원구 상계동시계,,,포트홀
20231226133751001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 동일로207길 186,포트홀
20231226133722001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,노원구 누원로 28,포트홀
20231226133645001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,,,포트홀
20231226133633001,보수,시설관리공단,노원구,동부간선,강남구 세곡동 시계,노원구 상계동 769-4,,포트홀
20231226133610001,보수,시설관리공단,종로구,내부순환도시고속도로,마포구 성산동,,종로구 평창문화로 70,포트홀
20231226133537001,보수,시설관리공단,종로구,내부순환도시고속도로,마포구 성산동,,종로구 평창24길 18-17,포트홀
20231226133511001,보수,시설관리공단,성북구,내부순환도시고속도로,마포구 성산동,,성북구 정릉로31길 30,포트홀
20231226133407001,보수,시설관리공단,강남구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20231226133322001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226133310001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20231226133204001,보수,시설관리공단,금천구,서부간선,금천구 시계,금천구 독산동 719-5,,포트홀
20231226133146001,보수,시설관리공단,금천구,서부간선,금천구 시계,,,포트홀
